"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
2005,"Imperatriz","MA","Sociedade de economia mista com administracao publica",NA,75254,220276,NA,NA,NA,22.05,2173.08,3600,12693767.57,NA,4046041.51,13394558.44,1692410.57,NA,62898.9,162468.16,NA,NA,NA,NA,NA,NA
2005,"São Luís","MA","Sociedade de economia mista com administracao publica",NA,475011,942323,NA,NA,NA,1127,2000,24782,78358649.65,NA,30704907.48,59033409.45,17275317.08,NA,835729.08,5712449.82,NA,NA,NA,NA,NA,NA
2001,"Candeias","BA","Sociedade de economia mista com administracao publica",NA,7702,70069,NA,NA,NA,NA,308,303.5,6837169,NA,115103,3957106.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"Teresina","PI","Sociedade de economia mista com administracao publica",NA,107875,677470,NA,NA,NA,NA,NA,NA,NA,NA,7573723,46205031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Barreiras","BA","Sociedade de economia mista com administracao publica",NA,105071,141939,NA,NA,NA,3333.67,3766.36,4414.13,50906082.04,NA,15696807.69,45330749.65,1652346.83,NA,2366908.07,5138381.53,NA,NA,NA,NA,0,0
2020,"Castro Alves","BA","Sociedade de economia mista com administracao publica",NA,774,16248,NA,NA,NA,0,18.69,21.57,4477313.24,NA,42432.6,4481527.65,728135.8,NA,66564.76,986061.6,NA,NA,NA,NA,NA,NA
2018,"Conceição do Coité","BA","Sociedade de economia mista com administracao publica",NA,3061,38705,NA,NA,NA,123,79.87,91.03,8701467.93,NA,117019.77,8785361.8,2134901.59,NA,0,1428592.66,NA,NA,NA,NA,0,0
2020,"Cruz das Almas","BA","Sociedade de economia mista com administracao publica",NA,27441,54128,NA,NA,NA,592.45,1007.92,1044.69,15725322.92,NA,4077689.65,15112188.96,1003045.6,NA,1454190.49,2367719.78,NA,NA,NA,NA,NA,NA
2019,"Iuiú","BA","Sociedade de economia mista com administracao publica",NA,5311,5330,NA,NA,NA,28.32,153.38,179.8,1575392.63,NA,653412.31,1610817.9,47988.46,NA,4987,4987,NA,NA,NA,NA,NA,NA
2018,"Lençóis","BA","Sociedade de economia mista com administracao publica",NA,4910,8771,NA,NA,NA,0,214.83,224.01,3222665.59,NA,1096680.09,3038281.82,72747.73,NA,0,99931.04,NA,NA,NA,NA,0,0
2020,"Madre de Deus","BA","Sociedade de economia mista com administracao publica",NA,15277,20788,NA,NA,NA,585.04,545.44,613.52,7732367.84,NA,2574271.56,7394421.25,348262.75,NA,720383.74,3268224.44,NA,NA,NA,NA,NA,NA
2020,"Mucuri","BA","Sociedade de economia mista com administracao publica",NA,14806,32242,NA,NA,NA,81.45,587.72,394.81,4986106.49,NA,1308668.42,4854985.28,202192.73,NA,177484.9,740479.58,NA,NA,NA,NA,NA,NA
2019,"Palmeiras","BA","Sociedade de economia mista com administracao publica",NA,3787,5618,NA,NA,NA,1.65,111.72,135.75,1449187.65,NA,526132.34,1387703.51,104355.3,NA,0,0,NA,NA,NA,NA,NA,NA
2017,"Palmeiras","BA","Sociedade de economia mista com administracao publica",NA,3481,5762,NA,NA,NA,8.02,116.93,139.48,1226756.08,NA,430192.58,1149801.56,116034.93,NA,0,64972.99,NA,NA,NA,NA,0,0
2017,"Santa Cruz Cabrália","BA","Sociedade de economia mista com administracao publica",NA,12024,20657,NA,NA,NA,603.68,548.14,571.83,6320803.29,NA,2181439.98,6115389.67,326760.05,NA,0,16075.98,NA,NA,NA,NA,0,0
2017,"Simões Filho","BA","Sociedade de economia mista com administracao publica",NA,50662,121948,NA,NA,NA,685.07,2770.99,1965.56,35597541.8,NA,5338865.95,24187104.76,1743752.33,NA,2383678.92,2750107.13,NA,NA,NA,NA,0,0
2011,"Itiúba","BA","Sociedade de economia mista com administracao publica",NA,565,9711,NA,NA,NA,0,19.71,20.2,1249799,NA,12763,1348128,307910,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,2941,5354,NA,NA,NA,66.57,93.54,117.97,510723.47,NA,145806.7,467385.87,192784,NA,0,0,NA,NA,NA,NA,NA,NA
2010,"Lauro de Freitas","BA","Sociedade de economia mista com administracao publica",NA,45355,163449,NA,NA,NA,10.14,2594.74,2069.7,26351240,NA,2362574,27131581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Lauro de Freitas","BA","Sociedade de economia mista com administracao publica",NA,40697,153016,NA,NA,NA,109.98,2714.2,1891.94,20244662.57,NA,1678672.11,20243035.05,2034076.23,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Madre de Deus","BA","Sociedade de economia mista com administracao publica",NA,14958,17252,NA,NA,NA,204.9,512.6,639.17,4373689,NA,721717,4612615,248861,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Salvador","BA","Sociedade de economia mista com administracao publica",NA,2033890,2674923,NA,NA,NA,45904.13,129111.26,120738.95,620238294,NA,222784829,591805934,48690771,NA,17641000,66358000,NA,NA,NA,NA,NA,NA
2008,"São Francisco do Conde","BA","Sociedade de economia mista com administracao publica",NA,7358,25045,NA,NA,NA,112.39,309.71,333.87,3145455.15,NA,462939.39,3236949.82,295598.12,NA,3956000,3956000,NA,NA,NA,NA,NA,NA
2011,"Simões Filho","BA","Sociedade de economia mista com administracao publica",NA,25214,107346,NA,NA,NA,830.08,1449.71,1194.28,23608611,NA,2294151,23733616,1236203,NA,621000,631000,NA,NA,NA,NA,NA,NA
2008,"Una","BA","Sociedade de economia mista com administracao publica",NA,899,14437,NA,NA,NA,10.48,38.46,36.23,939797.47,NA,17712.9,916711.39,90325.7,NA,0,0,NA,NA,NA,NA,NA,NA
2013,"Itamaraju","BA","Sociedade de economia mista com administracao publica",NA,30869,52989,NA,NA,NA,297.96,1508.37,626.28,9331118.36,NA,1478346.57,8356908.45,474689.08,NA,268949.17,714391.25,NA,NA,NA,NA,NA,NA
2016,"São Sebastião do Passé","BA","Sociedade de economia mista com administracao publica",NA,2664,35867,NA,NA,NA,30.65,39.22,63.67,4612831.7,NA,44949.77,4544585.58,762207.35,NA,16390.55,300466.94,NA,NA,NA,NA,0,0
2013,"Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,13207,143320,NA,NA,NA,119.39,520.69,513.74,17346703.9,NA,802897.89,17962230.26,850686.1,NA,55622918.83,57888710.58,NA,NA,NA,NA,NA,NA
2014,"Oeiras","PI","Sociedade de economia mista com administracao publica",NA,9064,22383,NA,NA,NA,196.1,295.35,485.79,3734391.63,NA,821893.93,3948496.33,411659.97,NA,0,0,NA,NA,NA,NA,0,0
2003,"Candeias","BA","Sociedade de economia mista com administracao publica",NA,9028,71579,NA,NA,NA,427.8,411.8,417,8787813.51,NA,205144.37,10776177,NA,NA,13629,13629,NA,NA,NA,NA,NA,NA
2003,"Dias d'Ávila","BA","Sociedade de economia mista com administracao publica",NA,0,46754,NA,NA,NA,94.5,330.8,332,1868885.02,NA,245821.02,1418824,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2002,"Santo Antônio de Jesus","BA","Sociedade de economia mista com administracao publica",NA,5745,68594,NA,NA,NA,NA,NA,NA,2530522.34,NA,61734.99,2774196.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,"Candeias","BA","Sociedade de economia mista com administracao publica",NA,3646,63607,NA,NA,NA,NA,107.4,131.6,NA,NA,864243.84,NA,303878.71,NA,6934451,NA,NA,NA,NA,NA,NA,NA
2020,"Araci","BA","Sociedade de economia mista com administracao publica",NA,927,20777,NA,NA,NA,32.42,16.72,23.16,4917284.34,NA,35991.49,5115958.31,788700.52,NA,26415.61,586474.15,NA,NA,NA,NA,NA,NA
2019,"Cairu","BA","Sociedade de economia mista com administracao publica",NA,3794,9632,NA,NA,NA,297.11,211.49,226.98,6250906.68,NA,1541226.41,6104553.71,493973.16,NA,39790,764029,NA,NA,NA,NA,NA,NA
2018,"Glória","BA","Sociedade de economia mista com administracao publica",NA,2026,2852,NA,NA,NA,38,81.81,77.1,2244089.53,NA,331958.75,2181701.89,180154.41,NA,0,0,NA,NA,NA,NA,0,0
2019,"Ibitiara","BA","Sociedade de economia mista com administracao publica",NA,1339,3621,NA,NA,NA,16.35,35.95,43.93,728839.02,NA,124682.67,698980.24,136593.66,NA,0,249190.4,NA,NA,NA,NA,NA,NA
2018,"Xique-Xique","BA","Autarquia",NA,16593,33187,NA,NA,NA,NA,0,100,3321236.5,NA,92542.54,3321236.5,382296.75,NA,0,163950.58,NA,NA,NA,NA,0,0
2008,"Cachoeira","BA","Sociedade de economia mista com administracao publica",NA,7085,17059,NA,NA,NA,405.4,275.42,300.56,1941970.78,NA,193338.92,2223054.16,202941.17,NA,3956000,3956000,NA,NA,NA,NA,NA,NA
2007,"Camaçari","BA","Sociedade de economia mista com administracao publica",NA,35547,210508,NA,NA,NA,130,632.46,1581.76,27936216.62,NA,1378069.94,30010855.26,5534318.45,NA,1928000,2640000,NA,NA,NA,NA,NA,NA
2010,"Jequié","BA","Sociedade de economia mista com administracao publica",NA,113143,139426,NA,NA,NA,1812.83,4701.21,5485.02,25642009,NA,9681203,28058168,961876,NA,3060000,NA,NA,NA,NA,NA,NA,NA
2008,"Porto Seguro","BA","Sociedade de economia mista com administracao publica",NA,66482,100837,NA,NA,NA,3528.29,3255.1,3395.3,11268960.9,NA,4606582.78,11632167.59,1792924.33,NA,0,0,NA,NA,NA,NA,NA,NA
2008,"Vera Cruz","BA","Sociedade de economia mista com administracao publica",NA,6902,34714,NA,NA,NA,127.44,328.52,349,5186263.1,NA,416237.42,5864371.06,1131174.69,NA,0,0,NA,NA,NA,NA,NA,NA
2009,"São Luís","MA","Sociedade de economia mista com administracao publica",NA,462874,955070,NA,NA,NA,1150,9158,74385,106112886.25,NA,44097607.8,79761299.66,26532866.87,NA,0,30241889.76,NA,NA,NA,NA,NA,NA
2013,"Belmonte","BA","Sociedade de economia mista com administracao publica",NA,12683,12296,NA,NA,NA,223.84,536.09,538.18,2583067.95,NA,941066.78,2525616.34,143424.76,NA,20018.98,68731.85,NA,NA,NA,NA,NA,NA
2015,"Cruz das Almas","BA","Sociedade de economia mista com administracao publica",NA,9226,54644,NA,NA,NA,216.86,121.05,175.91,7882857.31,NA,297592.49,7921942.75,709932.26,NA,745880.49,2718765.57,NA,NA,NA,NA,5544781.57,5544781.57
2016,"Ipirá","BA","Sociedade de economia mista com administracao publica",NA,3320,30649,NA,NA,NA,21.74,99.45,138.21,7148581.66,NA,146726.45,7196449.15,1007691.33,NA,1415462.46,3188894.12,NA,NA,NA,NA,0,0
2016,"Jacobina","BA","Sociedade de economia mista com administracao publica",NA,4138,58820,NA,NA,NA,67.44,108.58,176.15,11917505.59,NA,154973.79,11851347.43,1051241.8,NA,1646611.6,4526549.89,NA,NA,NA,NA,0,0
2013,"Mata de São João","BA","Sociedade de economia mista com administracao publica",NA,10828,33057,NA,NA,NA,1720.54,1002.83,1189.16,16732683.67,NA,5167238.09,16758594.76,788652.64,NA,1162350.89,1642688.31,NA,NA,NA,NA,NA,NA
2016,"Palmeiras","BA","Sociedade de economia mista com administracao publica",NA,3426,5726,NA,NA,NA,1.6,119.46,147.86,1011478.92,NA,340626.7,1313829.77,109216.13,NA,18199.46,49296.41,NA,NA,NA,NA,0,0
2015,"Ruy Barbosa","BA","Sociedade de economia mista com administracao publica",NA,1665,23557,NA,NA,NA,1.45,75.38,95.08,3242791.44,NA,261345.87,3114532.01,859034.15,NA,150788.72,295471.42,NA,NA,NA,NA,0,0
2012,"Santa Cruz Cabrália","BA","Sociedade de economia mista com administracao publica",NA,11239,19262,NA,NA,NA,386.57,262.81,492.16,3980724.09,NA,1023253.36,3470867.71,246254.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Una","BA","Sociedade de economia mista com administracao publica",NA,1669,13780,NA,NA,NA,19.27,58.35,66.78,1994780.12,NA,97882.24,2023097.98,115368.08,NA,3151.65,7556.26,NA,NA,NA,NA,0,0
2015,"Várzea Nova","BA","Sociedade de economia mista com administracao publica",NA,8760,8813,NA,NA,NA,3.09,244.23,358.67,1876238.9,NA,668303.19,1773355.83,174450.13,NA,1222432.66,1457255.59,NA,NA,NA,NA,0,0
2015,"Picos","PI","Sociedade de economia mista com administracao publica",NA,19314,60793,NA,NA,NA,53.42,807.18,1561.86,12264269.24,NA,1544072.39,12223452.66,2376408.29,NA,679127.9,679127.9,NA,NA,NA,NA,0,0
2005,"Eunápolis","BA","Sociedade de economia mista com administracao publica",NA,4836,87165,NA,NA,NA,0.7,122.2,127.1,4909334.68,NA,57397.43,4302920.8,877830.47,NA,0,0,NA,NA,NA,NA,NA,NA
2002,"Salvador","BA","Sociedade de economia mista com administracao publica",NA,1173339,2519467,NA,NA,NA,NA,211475,61926.7,187758555.58,NA,47197325.48,169327752.81,NA,NA,85327026,93001947,NA,NA,NA,NA,NA,NA
1999,"Itabuna","BA","Sociedade de economia mista com administracao publica",NA,133530,176726,NA,NA,NA,NA,395,3689,8695747,NA,2645598,8612771,1584482,NA,137147,375988,NA,NA,NA,NA,NA,NA
1998,"Itabuna","BA","Sociedade de economia mista com administracao publica",NA,123154,177109,NA,NA,NA,NA,466,3751,9149421.79,NA,3293168.59,7869931.77,1329920.13,NA,273293.65,787150.4,NA,NA,NA,NA,NA,NA
2001,"Corrente","PI","Sociedade de economia mista com administracao publica",NA,734,12704,NA,NA,NA,NA,NA,18,684442,NA,11283,591551,98126,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Brumado","BA","Sociedade de economia mista com administracao publica",NA,5102,46840,NA,NA,NA,0,168.27,176.93,14567447.51,NA,372931.99,14416354.56,1302360.79,NA,355993,1688174.93,NA,NA,NA,NA,0,0
2017,"Castro Alves","BA","Sociedade de economia mista com administracao publica",NA,624,16816,NA,NA,NA,0,16.8,22.1,3653313.15,NA,29479.41,3627670.99,180754.87,NA,0,21806.72,NA,NA,NA,NA,0,0
2018,"Conceição da Feira","BA","Sociedade de economia mista com administracao publica",NA,443,14426,NA,NA,NA,12,14.34,12.5,3250131.31,NA,15244.69,3356639.75,712973.44,NA,0,0,NA,NA,NA,NA,0,0
2018,"Ipirá","BA","Sociedade de economia mista com administracao publica",NA,3241,29214,NA,NA,NA,27,99.89,99.35,8558500.67,NA,180541.24,8480517.49,1224719.26,NA,18180293.1,22344869.19,NA,NA,NA,NA,0,0
2020,"Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,3064,5755,NA,NA,NA,0,147.34,138.39,1896792.26,NA,559032.54,2076568.37,148429.39,NA,16612.38,68946.98,NA,NA,NA,NA,NA,NA
2018,"Mata de São João","BA","Sociedade de economia mista com administracao publica",NA,26339,34153,NA,NA,NA,2009,1698.48,1580.43,27702807.53,NA,10231561.89,26301698.15,1945724.11,NA,1753870.79,1811146.37,NA,NA,NA,NA,0,0
2018,"Riachão do Jacuípe","BA","Sociedade de economia mista com administracao publica",NA,618,19998,NA,NA,NA,0,20.62,21.66,5465459.42,NA,43330.72,5456103.39,329349.2,NA,0,2796903.23,NA,NA,NA,NA,0,0
2008,"Belmonte","BA","Sociedade de economia mista com administracao publica",NA,11065,11999,NA,NA,NA,124.67,370.49,393.21,1553756.18,NA,414420.72,1635790.76,146814.38,NA,0,0,NA,NA,NA,NA,NA,NA
2007,"Brumado","BA","Sociedade de economia mista com administracao publica",NA,1623,43259,NA,NA,NA,NA,55.59,68.42,3982113.4,NA,42951.54,4264372.29,544172.22,NA,0,922000,NA,NA,NA,NA,NA,NA
2010,"Camamu","BA","Sociedade de economia mista com administracao publica",NA,1170,15618,NA,NA,NA,7.68,38.59,40.76,1381922,NA,21604,1557072,114822,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"Itapetinga","BA","Autarquia",NA,58688,60723,NA,NA,NA,3.78,473.89,2748.25,3283048.53,NA,774666.82,3474951.93,617999.51,NA,1775226.84,1888777.44,NA,NA,NA,NA,NA,NA
2014,"Abaré","BA","Sociedade de economia mista com administracao publica",NA,6197,10207,NA,NA,NA,33.54,184.33,237.59,1138152.14,NA,446834.85,1014015.11,57420.98,NA,13662.59,63866.84,NA,NA,NA,NA,NA,NA
2016,"Camaçari","BA","Sociedade de economia mista com administracao publica",NA,98925,278855,NA,NA,NA,1748.01,2130.38,4304.29,87005234.1,NA,8063728.42,84801341.45,7194887.06,NA,11997178.23,36938343.8,NA,NA,NA,NA,0,0
2012,"Camaçari","BA","Sociedade de economia mista com administracao publica",NA,60437,243686,NA,NA,NA,649.29,1163.66,2605.09,43301266.17,NA,3759192.14,61983060.9,5663156.54,NA,12012000,NA,NA,NA,NA,NA,NA,NA
2014,"Euclides da Cunha","BA","Sociedade de economia mista com administracao publica",NA,7997,29677,NA,NA,NA,0,274.03,322.36,6270467.91,NA,796885.95,6638162.09,1092982.72,NA,18786.06,1299306.98,NA,NA,NA,NA,NA,NA
2016,"Feira de Santana","BA","Sociedade de economia mista com administracao publica",NA,360037,571177,NA,NA,NA,5264.45,15433.36,16398.86,131898012.29,NA,42895176.56,127191686.77,10224569.53,NA,14581081.06,36399460.29,NA,NA,NA,NA,789445.76,789445.76
2014,"Luís Eduardo Magalhães","BA","Sociedade de economia mista com administracao publica",NA,614,69778,NA,NA,NA,68.13,14.16,19.83,13622938.96,NA,86269.84,14064707.18,595783.39,NA,634.96,222471.6,NA,NA,NA,NA,NA,NA
2015,"Madre de Deus","BA","Sociedade de economia mista com administracao publica",NA,15895,19737,NA,NA,NA,368.75,581.9,713.38,4972506.95,NA,1285495.53,5000373.69,497547.37,NA,197297.39,473031.9,NA,NA,NA,NA,0,0
2014,"Miguel Calmon","BA","Sociedade de economia mista com administracao publica",NA,3878,16765,NA,NA,NA,35.82,113.07,154.51,2742273.83,NA,251200.49,2808073.31,185158.93,NA,10225.05,180372.9,NA,NA,NA,NA,NA,NA
2013,"Porto Seguro","BA","Sociedade de economia mista com administracao publica",NA,85015,115621,NA,NA,NA,3609.51,3449.06,3449.06,22910489.66,NA,9716957.98,23315320.36,1755714.89,NA,364243.83,1051693.89,NA,NA,NA,NA,NA,NA
2014,"Vera Cruz","BA","Sociedade de economia mista com administracao publica",NA,5006,39500,NA,NA,NA,139.32,312.13,384.67,9848945.63,NA,785352.24,10537361.09,1337412.18,NA,18630462.34,20945541.6,NA,NA,NA,NA,NA,NA
2003,"Curaçá","BA","Autarquia",NA,10235,11229,NA,NA,NA,0,245,245,382646.61,NA,19407.59,507515.19,80400,NA,94276.62,124675.53,NA,NA,NA,NA,NA,NA
2002,"Itaparica","BA","Sociedade de economia mista com administracao publica",NA,1098,19763,NA,NA,NA,NA,NA,NA,888931.79,NA,100460.48,900763.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Juazeiro","BA","Autarquia",NA,100535,144050,NA,NA,NA,88.26,6220.8,2650.6,7045365.41,NA,1524760.63,7989520.65,977846.84,NA,49786.26,1282321.67,NA,NA,NA,NA,NA,NA
2005,"Remanso","BA","Autarquia",NA,21760,21696,NA,NA,NA,64,NA,NA,1874334.14,NA,447174.96,1874334.14,294299.28,NA,6070,52251.86,NA,NA,NA,NA,NA,NA
2004,"Serrinha","BA","Sociedade de economia mista com administracao publica",NA,1839,40954,NA,NA,NA,96.9,103.79,89.53,2352577.45,NA,33224.99,2380165.49,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2002,"Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,5203,102903,NA,NA,NA,NA,185.9,99.5,2934051.91,NA,52549.57,3181139.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Oeiras","PI","Sociedade de economia mista com administracao publica",NA,4990,19993,NA,NA,NA,NA,43,74,1110939,NA,69555,983298,145176,NA,334399,334399,NA,NA,NA,NA,NA,NA
2001,"Brumado","BA","Sociedade de economia mista com administracao publica",NA,1649,41047,NA,NA,NA,NA,97.69,24.39,1798572,NA,10708,1823704.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"Camacan","BA","Sociedade de economia mista com administracao publica",NA,9068,25090,NA,NA,NA,19.14,268.07,327.66,5406409.65,NA,1271768.34,5341698.62,142371.3,NA,180194.05,180194.05,NA,NA,NA,NA,NA,NA
2017,"Candeias","BA","Sociedade de economia mista com administracao publica",NA,34887,81979,NA,NA,NA,955.32,1203.75,1321.5,85034504,NA,3406307.8,83443608.71,1673534.48,NA,1032166.36,3158492.91,NA,NA,NA,NA,0,0
2018,"Castro Alves","BA","Sociedade de economia mista com administracao publica",NA,686,16181,NA,NA,NA,0,19.02,19.87,3894469.85,NA,32281.02,3972926.55,467297.14,NA,0,0,NA,NA,NA,NA,0,0
2019,"Gentio do Ouro","BA","Sociedade de economia mista com administracao publica",NA,2268,5658,NA,NA,NA,19.92,83.63,78.48,935266.32,NA,329925.77,947425.12,70327.26,NA,0,0,NA,NA,NA,NA,NA,NA
2019,"Guanambi","BA","Sociedade de economia mista com administracao publica",NA,53607,67047,NA,NA,NA,403.42,2104.42,2331.16,34389306.02,NA,11351376.66,29705332.81,829437.9,NA,137633.33,3739207.41,NA,NA,NA,NA,NA,NA
2017,"Itagibá","BA","Sociedade de economia mista com administracao publica",NA,2717,9814,NA,NA,NA,9.38,65.79,65.14,1856453.98,NA,216674.85,1966159.24,54979.58,NA,0,0,NA,NA,NA,NA,0,0
2018,"Madre de Deus","BA","Sociedade de economia mista com administracao publica",NA,15769,20114,NA,NA,NA,558,627.62,562.45,7030621.54,NA,2135100.68,6816071.64,373957.9,NA,0,0,NA,NA,NA,NA,0,0
2017,"Muritiba","BA","Sociedade de economia mista com administracao publica",NA,11299,19121,NA,NA,NA,109.32,343.69,425.55,5306589.75,NA,1258123.28,5286723.04,446586.91,NA,676801.38,777160.29,NA,NA,NA,NA,107061.57,107061.57
2019,"Tucano","BA","Sociedade de economia mista com administracao publica",NA,12687,21233,NA,NA,NA,9.57,428.36,479.78,7208361.3,NA,1957162.92,7122834.46,347152.38,NA,30906.18,45358.83,NA,NA,NA,NA,NA,NA
2008,"Casa Nova","BA","Autarquia",NA,26050,34248,NA,NA,NA,895.3,538.98,538.98,2037114.74,NA,448916.02,2105758.1,389504.16,NA,0,20050,NA,NA,NA,NA,NA,NA
2007,"Feira de Santana","BA","Sociedade de economia mista com administracao publica",NA,183766,513460,NA,NA,NA,2866,8475.22,8302.4,38775260.94,NA,10552279.63,38031578.49,6165852.78,NA,0,665000,NA,NA,NA,NA,NA,NA
2008,"Itapetinga","BA","Autarquia",NA,59570,63278,NA,NA,NA,3.66,488.62,3264.8,3771308.39,NA,950706.08,4151357.99,567561.3,NA,1962435.66,2207271.29,NA,NA,NA,NA,NA,NA
2010,"Itiúba","BA","Sociedade de economia mista com administracao publica",NA,607,9699,NA,NA,NA,NA,1.77,19.15,1026813,NA,11118,1100388,252059,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,3185,5581,NA,NA,NA,74.29,107.91,133.76,614131,NA,182300,646142,272889,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"Laje","BA","Sociedade de economia mista com administracao publica",NA,2648,5712,NA,NA,NA,26,98.31,115.2,499655.74,NA,148070.26,486893.43,41567.52,NA,0,0,NA,NA,NA,NA,NA,NA
2011,"Lauro de Freitas","BA","Sociedade de economia mista com administracao publica",NA,50688,167309,NA,NA,NA,119.39,2786.29,2221.52,30669390,NA,2818158,31190311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Porto Seguro","BA","Sociedade de economia mista com administracao publica",NA,70409,104078,NA,NA,NA,3273.1,3515.84,3479.52,13838983,NA,5165509,15171915,1741412,NA,5192000,NA,NA,NA,NA,NA,NA,NA
2016,"Conceição da Feira","BA","Sociedade de economia mista com administracao publica",NA,477,14715,NA,NA,NA,0.19,18.42,18.46,2586365.48,NA,12134.88,2713660.11,519396.93,NA,58699.3,277041.83,NA,NA,NA,NA,0,0
2014,"Itamaraju","BA","Sociedade de economia mista com administracao publica",NA,34596,53039,NA,NA,NA,416.2,1298.32,1542.97,11563557.77,NA,3739848.78,11645292.22,538367.17,NA,113836.42,1095717.18,NA,NA,NA,NA,NA,NA
